,Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,Haul
288,1997,1,23,4,700.0,700,813.0,810,WN,1609,N311,73.0,70,61.0,3.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
289,1997,1,24,5,700.0,700,810.0,810,WN,1609,N622,70.0,70,60.0,0.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
290,1997,1,27,1,700.0,700,800.0,810,WN,1609,N618,60.0,70,53.0,-10.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
291,1997,1,28,2,700.0,700,809.0,810,WN,1609,N324,69.0,70,59.0,-1.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
292,1997,1,29,3,700.0,700,807.0,810,WN,1609,N343,67.0,70,55.0,-3.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
293,1997,1,30,4,700.0,700,758.0,810,WN,1609,N677,58.0,70,50.0,-12.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
294,1997,1,31,5,708.0,700,809.0,810,WN,1609,N309,61.0,70,52.0,-1.0,8.0,ABQ,PHX,328,0,N,Y,,,,,Short
295,1997,1,1,3,915.0,915,1020.0,1025,WN,1737,N688,65.0,70,57.0,-5.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
296,1997,1,2,4,920.0,915,1026.0,1025,WN,1737,N375,66.0,70,56.0,1.0,5.0,ABQ,PHX,328,0,N,N,,,,,Short
297,1997,1,3,5,915.0,915,1029.0,1025,WN,1737,N626,74.0,70,62.0,4.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
298,1997,1,4,6,934.0,915,1048.0,1025,WN,1737,N600,74.0,70,60.0,23.0,19.0,ABQ,PHX,328,0,N,N,,,,,Short
299,1997,1,6,1,922.0,915,1029.0,1025,WN,1737,N674,67.0,70,59.0,4.0,7.0,ABQ,PHX,328,0,N,N,,,,,Short
300,1997,1,7,2,919.0,915,1022.0,1025,WN,1737,N379,63.0,70,55.0,-3.0,4.0,ABQ,PHX,328,0,N,N,,,,,Short
301,1997,1,8,3,915.0,915,1015.0,1025,WN,1737,N354,60.0,70,51.0,-10.0,0.0,ABQ,PHX,328,0,A,N,,,,,Short
302,1997,1,9,4,920.0,915,1035.0,1025,WN,1737,N384,75.0,70,64.0,10.0,5.0,ABQ,PHX,328,1,A,N,,,,,Short
303,1997,1,10,5,915.0,915,1020.0,1025,WN,1737,N344,65.0,70,57.0,-5.0,0.0,ABQ,PHX,328,1,B,N,,,,,Short
304,1997,1,11,6,915.0,915,1015.0,1025,WN,1737,N685,60.0,70,49.0,-10.0,0.0,ABQ,PHX,328,1,A,Y,,,,,Short
305,1997,1,13,1,1020.0,915,1143.0,1025,WN,1737,N614,83.0,70,60.0,78.0,65.0,ABQ,PHX,328,1,A,Y,,,,,Short
306,1997,1,14,2,920.0,915,1039.0,1025,WN,1737,N624,79.0,70,70.0,14.0,5.0,ABQ,PHX,328,1,C,N,,,,,Short
307,1997,1,15,3,925.0,915,1037.0,1025,WN,1737,N373,72.0,70,59.0,12.0,10.0,ABQ,PHX,328,1,N,Y,,,,,Short
308,1997,1,16,4,915.0,915,1024.0,1025,WN,1737,N636,69.0,70,61.0,-1.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
309,1997,1,17,5,936.0,915,1039.0,1025,WN,1737,N68,63.0,70,54.0,14.0,21.0,ABQ,PHX,328,0,A,Y,,,,,Short
310,1997,1,18,6,915.0,915,1021.0,1025,WN,1737,N662,66.0,70,51.0,-4.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
311,1997,1,20,1,915.0,915,1022.0,1025,WN,1737,N360,67.0,70,59.0,-3.0,0.0,ABQ,PHX,328,1,A,Y,,,,,Short
312,1997,1,21,2,915.0,915,1025.0,1025,WN,1737,N348,70.0,70,62.0,0.0,0.0,ABQ,PHX,328,1,N,N,,,,,Short
313,1997,1,22,3,915.0,915,1025.0,1025,WN,1737,N397,70.0,70,61.0,0.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
314,1997,1,23,4,915.0,915,1018.0,1025,WN,1737,N359,63.0,70,54.0,-7.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
315,1997,1,24,5,915.0,915,1027.0,1025,WN,1737,N611,72.0,70,60.0,2.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
316,1997,1,25,6,915.0,915,1028.0,1025,WN,1737,N618,73.0,70,64.0,3.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
317,1997,1,27,1,915.0,915,1016.0,1025,WN,1737,N684,61.0,70,50.0,-9.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
318,1997,1,28,2,915.0,915,1019.0,1025,WN,1737,N350,64.0,70,55.0,-6.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
319,1997,1,29,3,915.0,915,1024.0,1025,WN,1737,N397,69.0,70,55.0,-1.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
320,1997,1,30,4,922.0,915,1024.0,1025,WN,1737,N688,62.0,70,52.0,-1.0,7.0,ABQ,PHX,328,0,N,N,,,,,Short
321,1997,1,31,5,920.0,915,1022.0,1025,WN,1737,N662,62.0,70,54.0,-3.0,5.0,ABQ,PHX,328,0,N,N,,,,,Short
322,1997,1,1,3,1128.0,1120,1229.0,1230,WN,1866,N515,61.0,70,51.0,-1.0,8.0,ABQ,PHX,328,0,N,N,,,,,Short
323,1997,1,2,4,1201.0,1120,1305.0,1230,WN,1866,N347,64.0,70,53.0,35.0,41.0,ABQ,PHX,328,0,N,Y,,,,,Short
325,1997,1,4,6,1150.0,1120,1302.0,1230,WN,1866,N694,72.0,70,58.0,32.0,30.0,ABQ,PHX,328,1,C,Y,,,,,Short
326,1997,1,5,7,1137.0,1120,1250.0,1230,WN,1866,N607,73.0,70,62.0,20.0,17.0,ABQ,PHX,328,1,C,N,,,,,Short
327,1997,1,6,1,1147.0,1120,1300.0,1230,WN,1866,N631,73.0,70,64.0,30.0,27.0,ABQ,PHX,328,1,A,Y,,,,,Short
328,1997,1,7,2,1120.0,1120,1217.0,1230,WN,1866,N691,57.0,70,50.0,-13.0,0.0,ABQ,PHX,328,1,B,N,,,,,Short
329,1997,1,8,3,1120.0,1120,1219.0,1230,WN,1866,N629,59.0,70,49.0,-11.0,0.0,ABQ,PHX,328,1,N,Y,,,,,Short
330,1997,1,9,4,1120.0,1120,1225.0,1230,WN,1866,N662,65.0,70,52.0,-5.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
331,1997,1,10,5,1120.0,1120,1235.0,1230,WN,1866,N526,75.0,70,60.0,5.0,0.0,ABQ,PHX,328,0,N,Y,,,,,Short
332,1997,1,11,6,1120.0,1120,1242.0,1230,WN,1866,N71,82.0,70,65.0,12.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
333,1997,1,12,7,1120.0,1120,1230.0,1230,WN,1866,N615,70.0,70,60.0,0.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
334,1997,1,13,1,1155.0,1120,1312.0,1230,WN,1866,N628,77.0,70,63.0,42.0,35.0,ABQ,PHX,328,0,N,N,,,,,Short
335,1997,1,14,2,1120.0,1120,1246.0,1230,WN,1866,N695,86.0,70,67.0,16.0,0.0,ABQ,PHX,328,0,A,N,,,,,Short
336,1997,1,15,3,1120.0,1120,1236.0,1230,WN,1866,N638,76.0,70,62.0,6.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
337,1997,1,16,4,1120.0,1120,1244.0,1230,WN,1866,N354,84.0,70,69.0,14.0,0.0,ABQ,PHX,328,1,A,N,,,,,Short
338,1997,1,17,5,1120.0,1120,1229.0,1230,WN,1866,N356,69.0,70,58.0,-1.0,0.0,ABQ,PHX,328,1,B,N,,,,,Short
339,1997,1,18,6,1120.0,1120,1226.0,1230,WN,1866,N321,66.0,70,54.0,-4.0,0.0,ABQ,PHX,328,1,C,Y,,,,,Short
340,1997,1,19,7,1120.0,1120,1225.0,1230,WN,1866,N614,65.0,70,55.0,-5.0,0.0,ABQ,PHX,328,1,C,Y,,,,,Short
341,1997,1,20,1,1120.0,1120,1227.0,1230,WN,1866,N662,67.0,70,58.0,-3.0,0.0,ABQ,PHX,328,1,N,Y,,,,,Short
342,1997,1,21,2,1120.0,1120,1238.0,1230,WN,1866,N612,78.0,70,60.0,8.0,0.0,ABQ,PHX,328,0,A,Y,,,,,Short
343,1997,1,22,3,1120.0,1120,1230.0,1230,WN,1866,N606,70.0,70,62.0,0.0,0.0,ABQ,PHX,328,1,N,N,,,,,Short
344,1997,1,23,4,1120.0,1120,1230.0,1230,WN,1866,N696,70.0,70,56.0,0.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
345,1997,1,24,5,1120.0,1120,1234.0,1230,WN,1866,N684,74.0,70,61.0,4.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
346,1997,1,25,6,1120.0,1120,1231.0,1230,WN,1866,N631,71.0,70,60.0,1.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
347,1997,1,26,7,1129.0,1120,1244.0,1230,WN,1866,N636,75.0,70,58.0,14.0,9.0,ABQ,PHX,328,0,N,N,,,,,Short
348,1997,1,27,1,1124.0,1120,1232.0,1230,WN,1866,N699,68.0,70,57.0,2.0,4.0,ABQ,PHX,328,0,N,N,,,,,Short
349,1997,1,28,2,1120.0,1120,1227.0,1230,WN,1866,N604,67.0,70,60.0,-3.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
350,1997,1,29,3,1120.0,1120,1223.0,1230,WN,1866,N636,63.0,70,56.0,-7.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
351,1997,1,30,4,1120.0,1120,1228.0,1230,WN,1866,N634,68.0,70,52.0,-2.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
352,1997,1,31,5,1120.0,1120,1230.0,1230,WN,1866,N693,70.0,70,59.0,0.0,0.0,ABQ,PHX,328,0,N,N,,,,,Short
353,1997,1,1,3,2212.0,1930,2334.0,2136,DL,345,N128DL,202.0,246,190.0,118.0,162.0,ATL,PHX,1587,0,N,N,,,,,Medium
354,1997,1,2,4,1936.0,1930,2127.0,2136,DL,345,N134DL,231.0,246,200.0,-9.0,6.0,ATL,PHX,1587,0,N,N,,,,,Medium
355,1997,1,3,5,1934.0,1930,2125.0,2136,DL,345,N125DL,231.0,246,205.0,-11.0,4.0,ATL,PHX,1587,0,N,N,,,,,Medium
356,1997,1,4,6,2037.0,1930,2251.0,2136,DL,345,N125DL,254.0,246,232.0,75.0,67.0,ATL,PHX,1587,0,N,N,,,,,Medium
357,1997,1,5,7,2003.0,1930,2220.0,2136,DL,345,N656DL,257.0,246,239.0,44.0,33.0,ATL,PHX,1587,0,N,N,,,,,Medium
358,1997,1,6,1,1942.0,1930,2235.0,2136,DL,345,N662DN,293.0,246,257.0,59.0,12.0,ATL,PHX,1587,0,N,N,,,,,Medium
359,1997,1,7,2,1952.0,1930,2159.0,2136,DL,345,N614DL,247.0,246,231.0,23.0,22.0,ATL,PHX,1587,0,N,N,,,,,Medium
360,1997,1,8,3,2058.0,1930,2258.0,2136,DL,345,N609DL,240.0,246,213.0,82.0,88.0,ATL,PHX,1587,0,N,N,,,,,Medium
361,1997,1,9,4,2015.0,1930,2209.0,2136,DL,345,N659DL,234.0,246,221.0,33.0,45.0,ATL,PHX,1587,0,N,N,,,,,Medium
362,1997,1,10,5,1940.0,1930,2204.0,2136,DL,345,N615DL,264.0,246,231.0,28.0,10.0,ATL,PHX,1587,0,A,N,,,,,Medium
363,1997,1,11,6,1938.0,1930,2145.0,2136,DL,345,N633DL,247.0,246,226.0,9.0,8.0,ATL,PHX,1587,1,A,N,,,,,Medium
364,1997,1,12,7,1942.0,1930,2155.0,2136,DL,345,N616DL,253.0,246,226.0,19.0,12.0,ATL,PHX,1587,1,B,N,,,,,Medium
365,1997,1,13,1,1931.0,1930,2204.0,2136,DL,345,N674DL,273.0,246,233.0,28.0,1.0,ATL,PHX,1587,1,B,N,,,,,Medium
366,1997,1,14,2,1930.0,1930,2155.0,2136,DL,345,N658DL,265.0,246,237.0,19.0,0.0,ATL,PHX,1587,1,B,Y,,,,,Medium
367,1997,1,15,3,1940.0,1930,2212.0,2136,DL,345,N657DL,272.0,246,231.0,36.0,10.0,ATL,PHX,1587,1,N,N,,,,,Medium
368,1997,1,16,4,1958.0,1930,2219.0,2136,DL,345,N611DL,261.0,246,236.0,43.0,28.0,ATL,PHX,1587,0,N,Y,,,,,Medium
369,1997,1,17,5,1935.0,1930,2158.0,2136,DL,345,N616DL,263.0,246,232.0,22.0,5.0,ATL,PHX,1587,0,N,Y,,,,,Medium
370,1997,1,18,6,1932.0,1930,2131.0,2136,DL,345,N609DL,239.0,246,211.0,-5.0,2.0,ATL,PHX,1587,0,N,N,,,,,Medium
371,1997,1,19,7,1929.0,1930,2118.0,2136,DL,345,N637DL,229.0,246,205.0,-18.0,-1.0,ATL,PHX,1587,0,N,Y,,,,,Medium
372,1997,1,20,1,1927.0,1930,2121.0,2136,DL,345,N630DL,234.0,246,205.0,-15.0,-3.0,ATL,PHX,1587,0,N,Y,,,,,Medium
373,1997,1,21,2,1939.0,1930,2213.0,2136,DL,345,N613DL,274.0,246,234.0,37.0,9.0,ATL,PHX,1587,0,N,N,,,,,Medium
374,1997,1,22,3,1950.0,1930,2203.0,2136,DL,345,N685DA,253.0,246,223.0,27.0,20.0,ATL,PHX,1587,0,N,N,,,,,Medium
375,1997,1,23,4,1939.0,1930,2203.0,2136,DL,345,N750AT,264.0,246,224.0,27.0,9.0,ATL,PHX,1587,0,N,N,,,,,Medium
376,1997,1,24,5,1950.0,1930,2206.0,2136,DL,345,N610DL,256.0,246,231.0,30.0,20.0,ATL,PHX,1587,0,A,N,,,,,Medium
377,1997,1,25,6,1928.0,1930,2125.0,2136,DL,345,N653DL,237.0,246,220.0,-11.0,-2.0,ATL,PHX,1587,1,N,N,,,,,Medium
378,1997,1,26,7,1945.0,1930,2205.0,2136,DL,345,N658DL,260.0,246,232.0,29.0,15.0,ATL,PHX,1587,0,N,N,,,,,Medium
379,1997,1,27,1,1936.0,1930,2142.0,2136,DL,345,N684DA,246.0,246,220.0,6.0,6.0,ATL,PHX,1587,0,N,N,,,,,Medium
380,1997,1,28,2,1932.0,1930,2135.0,2136,DL,345,N678DL,243.0,246,209.0,-1.0,2.0,ATL,PHX,1587,0,B,N,,,,,Medium
381,1997,1,29,3,2008.0,1930,2152.0,2136,DL,345,N634DL,224.0,246,206.0,16.0,38.0,ATL,PHX,1587,1,B,N,,,,,Medium
382,1997,1,30,4,2001.0,1930,2129.0,2136,DL,345,N645DL,208.0,246,188.0,-7.0,31.0,ATL,PHX,1587,1,B,N,,,,,Medium
383,1997,1,31,5,1935.0,1930,2132.0,2136,DL,345,N658DL,237.0,246,206.0,-4.0,5.0,ATL,PHX,1587,1,B,N,,,,,Medium
384,1997,1,1,3,1558.0,1550,1730.0,1747,DL,411,N645DL,212.0,237,195.0,-17.0,8.0,ATL,PHX,1587,1,B,N,,,,,Medium
385,1997,1,2,4,1602.0,1550,1739.0,1747,DL,411,N669DN,217.0,237,195.0,-8.0,12.0,ATL,PHX,1587,1,N,N,,,,,Medium
386,1997,1,3,5,1552.0,1550,1749.0,1747,DL,411,N658DL,237.0,237,206.0,2.0,2.0,ATL,PHX,1587,0,N,Y,,,,,Medium
387,1997,1,4,6,1555.0,1550,1811.0,1747,DL,411,N680DA,256.0,237,228.0,24.0,5.0,ATL,PHX,1587,0,N,N,,,,,Medium
388,1997,1,5,7,1554.0,1550,1820.0,1747,DL,411,N676DL,266.0,237,242.0,33.0,4.0,ATL,PHX,1587,0,N,N,,,,,Medium
389,1997,1,6,1,1551.0,1550,1816.0,1747,DL,411,N632DL,265.0,237,235.0,29.0,1.0,ATL,PHX,1587,0,N,N,,,,,Medium
390,1997,1,7,2,1555.0,1550,1804.0,1747,DL,411,N605DL,249.0,237,224.0,17.0,5.0,ATL,PHX,1587,0,A,N,,,,,Medium
391,1997,1,8,3,1648.0,1550,1848.0,1747,DL,411,N680DA,240.0,237,224.0,61.0,58.0,ATL,PHX,1587,1,A,N,,,,,Medium
392,1997,1,9,4,1717.0,1550,1911.0,1747,DL,411,N621DL,234.0,237,218.0,84.0,87.0,ATL,PHX,1587,1,A,N,,,,,Medium
393,1997,1,10,5,1610.0,1550,1820.0,1747,DL,411,N679DA,250.0,237,230.0,33.0,20.0,ATL,PHX,1587,1,N,Y,,,,,Medium
394,1997,1,11,6,1551.0,1550,1801.0,1747,DL,411,N649DL,250.0,237,227.0,14.0,1.0,ATL,PHX,1587,0,N,N,,,,,Medium
395,1997,1,12,7,1553.0,1550,1806.0,1747,DL,411,N639DL,253.0,237,229.0,19.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
396,1997,1,13,1,1550.0,1550,1756.0,1747,DL,411,N660DL,246.0,237,229.0,9.0,0.0,ATL,PHX,1587,0,N,N,,,,,Medium
397,1997,1,14,2,1552.0,1550,1800.0,1747,DL,411,N622DL,248.0,237,234.0,13.0,2.0,ATL,PHX,1587,0,N,N,,,,,Medium
398,1997,1,15,3,1605.0,1550,1810.0,1747,DL,411,N649DL,245.0,237,235.0,23.0,15.0,ATL,PHX,1587,0,N,N,,,,,Medium
399,1997,1,16,4,1606.0,1550,1814.0,1747,DL,411,N674DL,248.0,237,232.0,27.0,16.0,ATL,PHX,1587,0,N,N,,,,,Medium
400,1997,1,17,5,1621.0,1550,1817.0,1747,DL,411,N624DL,236.0,237,218.0,30.0,31.0,ATL,PHX,1587,1,A,N,,,,,Medium
401,1997,1,18,6,1550.0,1550,1741.0,1747,DL,411,N606DL,231.0,237,209.0,-6.0,0.0,ATL,PHX,1587,1,A,N,,,,,Medium
402,1997,1,19,7,1551.0,1550,1740.0,1747,DL,411,N613DL,229.0,237,207.0,-7.0,1.0,ATL,PHX,1587,1,B,N,,,,,Medium
403,1997,1,20,1,1551.0,1550,1744.0,1747,DL,411,N633DL,233.0,237,205.0,-3.0,1.0,ATL,PHX,1587,1,A,Y,,,,,Medium
404,1997,1,21,2,1553.0,1550,1751.0,1747,DL,411,N657DL,238.0,237,224.0,4.0,3.0,ATL,PHX,1587,1,A,Y,,,,,Medium
405,1997,1,22,3,1558.0,1550,1804.0,1747,DL,411,N632DL,246.0,237,224.0,17.0,8.0,ATL,PHX,1587,1,C,N,,,,,Medium
406,1997,1,23,4,1554.0,1550,1751.0,1747,DL,411,N624DL,237.0,237,216.0,4.0,4.0,ATL,PHX,1587,0,N,Y,,,,,Medium
407,1997,1,24,5,1627.0,1550,1827.0,1747,DL,411,N663DN,240.0,237,227.0,40.0,37.0,ATL,PHX,1587,0,N,N,,,,,Medium
408,1997,1,25,6,1551.0,1550,1808.0,1747,DL,411,N632DL,257.0,237,232.0,21.0,1.0,ATL,PHX,1587,1,A,Y,,,,,Medium
409,1997,1,26,7,1552.0,1550,1808.0,1747,DL,411,N624DL,256.0,237,237.0,21.0,2.0,ATL,PHX,1587,1,A,N,,,,,Medium
410,1997,1,27,1,1557.0,1550,1754.0,1747,DL,411,N621DL,237.0,237,221.0,7.0,7.0,ATL,PHX,1587,1,A,Y,,,,,Medium
411,1997,1,28,2,1551.0,1550,1744.0,1747,DL,411,N645DL,233.0,237,207.0,-3.0,1.0,ATL,PHX,1587,0,N,N,,,,,Medium
412,1997,1,29,3,1553.0,1550,1753.0,1747,DL,411,N640DL,240.0,237,218.0,6.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
413,1997,1,30,4,1553.0,1550,1726.0,1747,DL,411,N620DL,213.0,237,192.0,-21.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
414,1997,1,31,5,1612.0,1550,1744.0,1747,DL,411,N663DN,212.0,237,199.0,-3.0,22.0,ATL,PHX,1587,0,N,N,,,,,Medium
415,1997,1,1,3,1747.0,1735,1933.0,1945,DL,689,N122DL,226.0,250,194.0,-12.0,12.0,ATL,PHX,1587,0,N,N,,,,,Medium
416,1997,1,2,4,1738.0,1735,1926.0,1945,DL,689,N136DL,228.0,250,199.0,-19.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
417,1997,1,3,5,1739.0,1735,1951.0,1945,DL,689,N123DN,252.0,250,208.0,6.0,4.0,ATL,PHX,1587,0,N,N,,,,,Medium
418,1997,1,4,6,1804.0,1735,2014.0,1945,DL,689,N124DE,250.0,250,228.0,29.0,29.0,ATL,PHX,1587,0,N,N,,,,,Medium
419,1997,1,5,7,1745.0,1735,2012.0,1945,DL,689,N117DL,267.0,250,240.0,27.0,10.0,ATL,PHX,1587,0,N,N,,,,,Medium
420,1997,1,6,1,1737.0,1735,2022.0,1945,DL,689,N133DN,285.0,250,252.0,37.0,2.0,ATL,PHX,1587,0,N,N,,,,,Medium
421,1997,1,7,2,1732.0,1735,1948.0,1945,DL,689,N124DE,256.0,250,227.0,3.0,-3.0,ATL,PHX,1587,0,N,N,,,,,Medium
422,1997,1,8,3,1800.0,1735,2005.0,1945,DL,689,N135DL,245.0,250,221.0,20.0,25.0,ATL,PHX,1587,0,N,Y,,,,,Medium
423,1997,1,9,4,1739.0,1735,1934.0,1945,DL,689,N133DN,235.0,250,220.0,-11.0,4.0,ATL,PHX,1587,1,B,N,,,,,Medium
424,1997,1,10,5,1800.0,1735,2013.0,1945,DL,689,N123DN,253.0,250,234.0,28.0,25.0,ATL,PHX,1587,1,C,Y,,,,,Medium
425,1997,1,11,6,1750.0,1735,1943.0,1945,DL,689,N1402A,233.0,250,220.0,-2.0,15.0,ATL,PHX,1587,1,C,N,,,,,Medium
426,1997,1,12,7,1732.0,1735,1950.0,1945,DL,689,N118DL,258.0,250,228.0,5.0,-3.0,ATL,PHX,1587,1,A,Y,,,,,Medium
427,1997,1,13,1,2025.0,1735,2225.0,1945,DL,689,N116DL,240.0,250,224.0,160.0,170.0,ATL,PHX,1587,1,B,N,,,,,Medium
428,1997,1,14,2,1735.0,1735,1944.0,1945,DL,689,N137DL,249.0,250,231.0,-1.0,0.0,ATL,PHX,1587,0,N,Y,,,,,Medium
429,1997,1,15,3,1741.0,1735,1958.0,1945,DL,689,N134DL,257.0,250,234.0,13.0,6.0,ATL,PHX,1587,0,N,N,,,,,Medium
430,1997,1,16,4,1744.0,1735,2004.0,1945,DL,689,N122DL,260.0,250,233.0,19.0,9.0,ATL,PHX,1587,0,N,Y,,,,,Medium
431,1997,1,17,5,1745.0,1735,1945.0,1945,DL,689,N1402A,240.0,250,209.0,0.0,10.0,ATL,PHX,1587,0,N,N,,,,,Medium
432,1997,1,18,6,1734.0,1735,1929.0,1945,DL,689,N124DE,235.0,250,207.0,-16.0,-1.0,ATL,PHX,1587,0,N,N,,,,,Medium
433,1997,1,19,7,1738.0,1735,1937.0,1945,DL,689,N137DL,239.0,250,202.0,-8.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
434,1997,1,20,1,1818.0,1735,2002.0,1945,DL,689,N125DL,224.0,250,206.0,17.0,43.0,ATL,PHX,1587,1,A,N,,,,,Medium
435,1997,1,21,2,1735.0,1735,1944.0,1945,DL,689,N131DN,249.0,250,224.0,-1.0,0.0,ATL,PHX,1587,1,A,N,,,,,Medium
436,1997,1,22,3,1742.0,1735,2004.0,1945,DL,689,N139DL,262.0,250,225.0,19.0,7.0,ATL,PHX,1587,1,A,N,,,,,Medium
437,1997,1,23,4,1738.0,1735,1944.0,1945,DL,689,N128DL,246.0,250,224.0,-1.0,3.0,ATL,PHX,1587,1,B,N,,,,,Medium
438,1997,1,24,5,1823.0,1735,2038.0,1945,DL,689,N135DL,255.0,250,231.0,53.0,48.0,ATL,PHX,1587,1,C,Y,,,,,Medium
439,1997,1,25,6,1732.0,1735,1937.0,1945,DL,689,N139DL,245.0,250,221.0,-8.0,-3.0,ATL,PHX,1587,1,C,Y,,,,,Medium
440,1997,1,26,7,1736.0,1735,1951.0,1945,DL,689,N126DL,255.0,250,230.0,6.0,1.0,ATL,PHX,1587,0,N,Y,,,,,Medium
441,1997,1,27,1,1735.0,1735,1949.0,1945,DL,689,N136DL,254.0,250,219.0,4.0,0.0,ATL,PHX,1587,1,A,Y,,,,,Medium
442,1997,1,28,2,1733.0,1735,1949.0,1945,DL,689,N1402A,256.0,250,218.0,4.0,-2.0,ATL,PHX,1587,0,N,N,,,,,Medium
443,1997,1,29,3,1739.0,1735,1934.0,1945,DL,689,N119DL,235.0,250,209.0,-11.0,4.0,ATL,PHX,1587,0,N,N,,,,,Medium
444,1997,1,30,4,1738.0,1735,1926.0,1945,DL,689,N130DL,228.0,250,193.0,-19.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
445,1997,1,31,5,1740.0,1735,1932.0,1945,DL,689,N130DL,232.0,250,203.0,-13.0,5.0,ATL,PHX,1587,0,N,N,,,,,Medium
446,1997,1,1,3,1156.0,1155,1326.0,1356,DL,723,N137DL,210.0,241,193.0,-30.0,1.0,ATL,PHX,1587,0,N,N,,,,,Medium
447,1997,1,2,4,1200.0,1155,1335.0,1356,DL,723,N1402A,215.0,241,192.0,-21.0,5.0,ATL,PHX,1587,0,N,N,,,,,Medium
448,1997,1,3,5,1304.0,1155,1443.0,1356,DL,723,N1402A,219.0,241,203.0,47.0,69.0,ATL,PHX,1587,0,N,N,,,,,Medium
449,1997,1,4,6,1216.0,1155,1417.0,1356,DL,723,N112DL,241.0,241,227.0,21.0,21.0,ATL,PHX,1587,0,N,N,,,,,Medium
450,1997,1,5,7,1205.0,1155,1431.0,1356,DL,723,N106DA,266.0,241,246.0,35.0,10.0,ATL,PHX,1587,0,N,N,,,,,Medium
451,1997,1,6,1,1205.0,1155,1418.0,1356,DL,723,N140LL,253.0,241,229.0,22.0,10.0,ATL,PHX,1587,0,N,N,,,,,Medium
452,1997,1,7,2,1158.0,1155,1400.0,1356,DL,723,N140LL,242.0,241,224.0,4.0,3.0,ATL,PHX,1587,0,N,N,,,,,Medium
453,1997,1,8,3,1201.0,1155,1402.0,1356,DL,723,N140LL,241.0,241,221.0,6.0,6.0,ATL,PHX,1587,0,N,N,,,,,Medium
454,1997,1,9,4,1226.0,1155,1429.0,1356,DL,723,N127DL,243.0,241,218.0,33.0,31.0,ATL,PHX,1587,0,N,N,,,,,Medium
455,1997,1,10,5,1209.0,1155,1419.0,1356,DL,723,N120DL,250.0,241,228.0,23.0,14.0,ATL,PHX,1587,0,N,N,,,,,Medium
456,1997,1,11,6,1201.0,1155,1408.0,1356,DL,723,N113DA,247.0,241,230.0,12.0,6.0,ATL,PHX,1587,0,N,N,,,,,Medium
457,1988,1,29,5,1457.0,1500,1602.0,1550,PI,944,,65.0,50,,12.0,-3.0,JFK,UCA,191,0,N,N,,,,,Short
458,1988,1,30,6,1500.0,1500,1558.0,1550,PI,944,,58.0,50,,8.0,0.0,JFK,UCA,191,0,N,N,,,,,Short
459,1988,1,31,7,1458.0,1500,1557.0,1550,PI,944,,59.0,50,,7.0,-2.0,JFK,UCA,191,0,N,N,,,,,Short
460,1988,1,1,5,1702.0,1705,1802.0,1810,PI,944,,60.0,65,,-8.0,-3.0,SYR,BOS,264,0,N,N,,,,,Short
461,1988,1,3,7,1730.0,1705,1838.0,1810,PI,944,,68.0,65,,28.0,25.0,SYR,BOS,264,1,A,N,,,,,Short
462,1988,1,4,1,1832.0,1705,1933.0,1810,PI,944,,61.0,65,,83.0,87.0,SYR,BOS,264,1,A,N,,,,,Short
