Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay
1997,1,12,7,1520,1510,1632,1620,WN,1427,N386,72,70,61,12,10,ABQ,PHX,328,0,N,Y,,,,
1997,1,13,1,1538,1510,1705,1620,WN,1427,N621,87,70,66,45,28,ABQ,PHX,328,1,B,N,,,,
1997,1,14,2,1518,1510,1642,1620,WN,1427,N330,84,70,67,22,8,ABQ,PHX,328,1,C,Y,,,,
1997,1,15,3,1550,1510,1658,1620,WN,1427,N348,68,70,57,38,40,ABQ,PHX,328,1,C,N,,,,
1997,1,16,4,1542,1510,1647,1620,WN,1427,N362,65,70,54,27,32,ABQ,PHX,328,1,A,Y,,,,
1997,1,17,5,1530,1510,1633,1620,WN,1427,N320,63,70,50,13,20,ABQ,PHX,328,1,B,N,,,,
1997,1,19,7,1535,1510,1640,1620,WN,1427,N686,65,70,50,20,25,ABQ,PHX,328,0,N,Y,,,,
1997,1,20,1,1510,1510,1613,1620,WN,1427,N316,63,70,50,-7,0,ABQ,PHX,328,0,N,N,,,,
1997,1,21,2,1538,1510,1655,1620,WN,1427,N603,77,70,60,35,28,ABQ,PHX,328,0,N,Y,,,,
1997,1,22,3,1510,1510,1620,1620,WN,1427,N316,70,70,60,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,23,4,1510,1510,1623,1620,WN,1427,N643,73,70,57,3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,24,5,1510,1510,1623,1620,WN,1427,N637,73,70,61,3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,26,7,1528,1510,1635,1620,WN,1427,N364,67,70,58,15,18,ABQ,PHX,328,1,A,N,,,,
1997,1,27,1,1510,1510,1612,1620,WN,1427,N330,62,70,49,-8,0,ABQ,PHX,328,1,A,N,,,,
1997,1,28,2,NA,1510,NA,1620,WN,1427,UNKNOW,NA,70,NA,NA,NA,ABQ,PHX,328,1,A,N,,,,
1997,1,29,3,1510,1510,1620,1620,WN,1427,N332,70,70,55,0,0,ABQ,PHX,328,1,B,N,,,,
1997,1,30,4,1510,1510,1617,1620,WN,1427,N370,67,70,52,-3,0,ABQ,PHX,328,1,C,Y,,,,
1997,1,31,5,1518,1510,1620,1620,WN,1427,N395,62,70,51,0,8,ABQ,PHX,328,1,C,Y,,,,
1997,1,1,3,1325,1305,1420,1415,WN,1579,N50,55,70,45,5,20,ABQ,PHX,328,0,N,Y,,,,
1997,1,2,4,1340,1305,1445,1415,WN,1579,N68,65,70,51,30,35,ABQ,PHX,328,1,A,Y,,,,
1997,1,3,5,1350,1305,1509,1415,WN,1579,N501,79,70,62,54,45,ABQ,PHX,328,0,N,N,,,,
1997,1,4,6,1305,1305,1419,1415,WN,1579,N506,74,70,62,4,0,ABQ,PHX,328,0,N,N,,,,
1997,1,5,7,1305,1305,1415,1415,WN,1579,N528,70,70,58,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,6,1,1324,1305,1443,1415,WN,1579,N80,79,70,61,28,19,ABQ,PHX,328,0,N,N,,,,
1997,1,7,2,1308,1305,1418,1415,WN,1579,N398,70,70,58,3,3,ABQ,PHX,328,0,N,N,,,,
1997,1,8,3,1314,1305,1412,1415,WN,1579,N527,58,70,49,-3,9,ABQ,PHX,328,0,N,N,,,,
1997,1,9,4,1312,1305,1414,1415,WN,1579,N522,62,70,53,-1,7,ABQ,PHX,328,0,N,N,,,,
1997,1,10,5,1437,1305,1546,1415,WN,1579,N392,69,70,58,91,92,ABQ,PHX,328,0,N,N,,,,
1997,1,11,6,1305,1305,1412,1415,WN,1579,N60,67,70,55,-3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,12,7,1313,1305,1420,1415,WN,1579,N678,67,70,58,5,8,ABQ,PHX,328,0,N,N,,,,
1997,1,13,1,1312,1305,1426,1415,WN,1579,N521,74,70,61,11,7,ABQ,PHX,328,0,N,N,,,,
1997,1,14,2,1325,1305,1445,1415,WN,1579,N525,80,70,65,30,20,ABQ,PHX,328,0,N,N,,,,
1997,1,15,3,1315,1305,1420,1415,WN,1579,N93,65,70,54,5,10,ABQ,PHX,328,0,N,N,,,,
1997,1,16,4,1305,1305,1410,1415,WN,1579,N508,65,70,54,-5,0,ABQ,PHX,328,0,N,N,,,,
1997,1,17,5,1326,1305,1429,1415,WN,1579,N504,63,70,51,14,21,ABQ,PHX,328,0,N,N,,,,
1997,1,18,6,1324,1305,1424,1415,WN,1579,N520,60,70,52,9,19,ABQ,PHX,328,0,N,N,,,,
1997,1,19,7,1345,1305,1455,1415,WN,1579,N668,70,70,55,40,40,ABQ,PHX,328,0,N,N,,,,
1997,1,20,1,1311,1305,1417,1415,WN,1579,N502,66,70,59,2,6,ABQ,PHX,328,0,N,N,,,,
1997,1,21,2,1305,1305,1417,1415,WN,1579,N503,72,70,54,2,0,ABQ,PHX,328,0,N,N,,,,
1997,1,22,3,1305,1305,1410,1415,WN,1579,N512,65,70,56,-5,0,ABQ,PHX,328,1,A,N,,,,
1997,1,23,4,1305,1305,1415,1415,WN,1579,N722,70,70,52,0,0,ABQ,PHX,328,1,A,N,,,,
1997,1,24,5,1309,1305,1425,1415,WN,1579,N86,76,70,58,10,4,ABQ,PHX,328,1,B,N,,,,
1997,1,25,6,1305,1305,1414,1415,WN,1579,N513,69,70,61,-1,0,ABQ,PHX,328,1,B,N,,,,
1997,1,26,7,1310,1305,1438,1415,WN,1579,N508,88,70,62,23,5,ABQ,PHX,328,1,B,Y,,,,
1997,1,27,1,1305,1305,1412,1415,WN,1579,N526,67,70,52,-3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,28,2,1305,1305,1409,1415,WN,1579,N506,64,70,55,-6,0,ABQ,PHX,328,0,N,Y,,,,
1997,1,29,3,1305,1305,1413,1415,WN,1579,N509,68,70,55,-2,0,ABQ,PHX,328,0,N,Y,,,,
1997,1,30,4,NA,1305,NA,1415,WN,1579,UNKNOW,NA,70,NA,NA,NA,ABQ,PHX,328,0,N,N,,,,
1997,1,31,5,1310,1305,1412,1415,WN,1579,N505,62,70,53,-3,5,ABQ,PHX,328,0,N,Y,,,,
1997,1,2,4,700,700,802,810,WN,1609,N374,62,70,51,-8,0,ABQ,PHX,328,0,N,Y,,,,
1997,1,3,5,700,700,808,810,WN,1609,N667,68,70,57,-2,0,ABQ,PHX,328,0,N,N,,,,
1997,1,6,1,719,700,832,810,WN,1609,N520,73,70,61,22,19,ABQ,PHX,328,0,N,N,,,,
1997,1,7,2,700,700,758,810,WN,1609,N672,58,70,51,-12,0,ABQ,PHX,328,0,N,N,,,,
1997,1,8,3,700,700,757,810,WN,1609,N398,57,70,48,-13,0,ABQ,PHX,328,1,A,N,,,,
1997,1,9,4,700,700,805,810,WN,1609,N628,65,70,55,-5,0,ABQ,PHX,328,0,N,N,,,,
1997,1,10,5,700,700,809,810,WN,1609,N624,69,70,57,-1,0,ABQ,PHX,328,0,N,N,,,,
1997,1,13,1,700,700,811,810,WN,1609,N683,71,70,58,1,0,ABQ,PHX,328,0,N,N,,,,
1997,1,14,2,700,700,823,810,WN,1609,N664,83,70,62,13,0,ABQ,PHX,328,1,B,N,,,,
1997,1,15,3,700,700,810,810,WN,1609,N612,70,70,61,0,0,ABQ,PHX,328,1,B,N,,,,
1997,1,16,4,700,700,810,810,WN,1609,N335,70,70,60,0,0,ABQ,PHX,328,1,B,N,,,,
1997,1,17,5,700,700,759,810,WN,1609,N600,59,70,47,-11,0,ABQ,PHX,328,1,B,N,,,,
1997,1,20,1,700,700,805,810,WN,1609,N689,65,70,55,-5,0,ABQ,PHX,328,1,B,N,,,,
1997,1,21,2,700,700,810,810,WN,1609,N641,70,70,62,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,22,3,700,700,812,810,WN,1609,N387,72,70,62,2,0,ABQ,PHX,328,0,N,Y,,,,
1997,1,23,4,700,700,813,810,WN,1609,N311,73,70,61,3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,24,5,700,700,810,810,WN,1609,N622,70,70,60,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,27,1,700,700,800,810,WN,1609,N618,60,70,53,-10,0,ABQ,PHX,328,0,N,N,,,,
1997,1,28,2,700,700,809,810,WN,1609,N324,69,70,59,-1,0,ABQ,PHX,328,1,A,N,,,,
1997,1,29,3,700,700,807,810,WN,1609,N343,67,70,55,-3,0,ABQ,PHX,328,1,A,N,,,,
1997,1,30,4,700,700,758,810,WN,1609,N677,58,70,50,-12,0,ABQ,PHX,328,1,A,N,,,,
1997,1,31,5,708,700,809,810,WN,1609,N309,61,70,52,-1,8,ABQ,PHX,328,0,N,Y,,,,
1997,1,1,3,915,915,1020,1025,WN,1737,N688,65,70,57,-5,0,ABQ,PHX,328,0,N,N,,,,
1997,1,2,4,920,915,1026,1025,WN,1737,N375,66,70,56,1,5,ABQ,PHX,328,0,N,N,,,,
1997,1,3,5,915,915,1029,1025,WN,1737,N626,74,70,62,4,0,ABQ,PHX,328,0,N,N,,,,
1997,1,4,6,934,915,1048,1025,WN,1737,N600,74,70,60,23,19,ABQ,PHX,328,0,N,N,,,,
1997,1,6,1,922,915,1029,1025,WN,1737,N674,67,70,59,4,7,ABQ,PHX,328,0,N,N,,,,
1997,1,7,2,919,915,1022,1025,WN,1737,N379,63,70,55,-3,4,ABQ,PHX,328,0,N,N,,,,
1997,1,8,3,915,915,1015,1025,WN,1737,N354,60,70,51,-10,0,ABQ,PHX,328,0,A,N,,,,
1997,1,9,4,920,915,1035,1025,WN,1737,N384,75,70,64,10,5,ABQ,PHX,328,1,A,N,,,,
1997,1,10,5,915,915,1020,1025,WN,1737,N344,65,70,57,-5,0,ABQ,PHX,328,1,B,N,,,,
1997,1,11,6,915,915,1015,1025,WN,1737,N685,60,70,49,-10,0,ABQ,PHX,328,1,A,Y,,,,
1997,1,13,1,1020,915,1143,1025,WN,1737,N614,83,70,60,78,65,ABQ,PHX,328,1,A,Y,,,,
1997,1,14,2,920,915,1039,1025,WN,1737,N624,79,70,70,14,5,ABQ,PHX,328,1,C,N,,,,
1997,1,15,3,925,915,1037,1025,WN,1737,N373,72,70,59,12,10,ABQ,PHX,328,1,N,Y,,,,
1997,1,16,4,915,915,1024,1025,WN,1737,N636,69,70,61,-1,0,ABQ,PHX,328,0,N,N,,,,
1997,1,17,5,936,915,1039,1025,WN,1737,N68,63,70,54,14,21,ABQ,PHX,328,0,A,Y,,,,
1997,1,18,6,915,915,1021,1025,WN,1737,N662,66,70,51,-4,0,ABQ,PHX,328,1,A,N,,,,
1997,1,20,1,915,915,1022,1025,WN,1737,N360,67,70,59,-3,0,ABQ,PHX,328,1,A,Y,,,,
1997,1,21,2,915,915,1025,1025,WN,1737,N348,70,70,62,0,0,ABQ,PHX,328,1,N,N,,,,
1997,1,22,3,915,915,1025,1025,WN,1737,N397,70,70,61,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,23,4,915,915,1018,1025,WN,1737,N359,63,70,54,-7,0,ABQ,PHX,328,0,N,N,,,,
1997,1,24,5,915,915,1027,1025,WN,1737,N611,72,70,60,2,0,ABQ,PHX,328,0,N,N,,,,
1997,1,25,6,915,915,1028,1025,WN,1737,N618,73,70,64,3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,27,1,915,915,1016,1025,WN,1737,N684,61,70,50,-9,0,ABQ,PHX,328,0,N,N,,,,
1997,1,28,2,915,915,1019,1025,WN,1737,N350,64,70,55,-6,0,ABQ,PHX,328,0,N,N,,,,
1997,1,29,3,915,915,1024,1025,WN,1737,N397,69,70,55,-1,0,ABQ,PHX,328,0,N,N,,,,
1997,1,30,4,922,915,1024,1025,WN,1737,N688,62,70,52,-1,7,ABQ,PHX,328,0,N,N,,,,
1997,1,31,5,920,915,1022,1025,WN,1737,N662,62,70,54,-3,5,ABQ,PHX,328,0,N,N,,,,
1997,1,1,3,1128,1120,1229,1230,WN,1866,N515,61,70,51,-1,8,ABQ,PHX,328,0,N,N,,,,
1997,1,2,4,1201,1120,1305,1230,WN,1866,N347,64,70,53,35,41,ABQ,PHX,328,0,N,Y,,,,
1997,1,3,5,NA,1120,NA,1230,WN,1866,UNKNOW,NA,70,NA,NA,NA,ABQ,PHX,328,0,B,N,,,,
1997,1,4,6,1150,1120,1302,1230,WN,1866,N694,72,70,58,32,30,ABQ,PHX,328,1,C,Y,,,,
1997,1,5,7,1137,1120,1250,1230,WN,1866,N607,73,70,62,20,17,ABQ,PHX,328,1,C,N,,,,
1997,1,6,1,1147,1120,1300,1230,WN,1866,N631,73,70,64,30,27,ABQ,PHX,328,1,A,Y,,,,
1997,1,7,2,1120,1120,1217,1230,WN,1866,N691,57,70,50,-13,0,ABQ,PHX,328,1,B,N,,,,
1997,1,8,3,1120,1120,1219,1230,WN,1866,N629,59,70,49,-11,0,ABQ,PHX,328,1,N,Y,,,,
1997,1,9,4,1120,1120,1225,1230,WN,1866,N662,65,70,52,-5,0,ABQ,PHX,328,0,N,N,,,,
1997,1,10,5,1120,1120,1235,1230,WN,1866,N526,75,70,60,5,0,ABQ,PHX,328,0,N,Y,,,,
1997,1,11,6,1120,1120,1242,1230,WN,1866,N71,82,70,65,12,0,ABQ,PHX,328,0,N,N,,,,
1997,1,12,7,1120,1120,1230,1230,WN,1866,N615,70,70,60,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,13,1,1155,1120,1312,1230,WN,1866,N628,77,70,63,42,35,ABQ,PHX,328,0,N,N,,,,
1997,1,14,2,1120,1120,1246,1230,WN,1866,N695,86,70,67,16,0,ABQ,PHX,328,0,A,N,,,,
1997,1,15,3,1120,1120,1236,1230,WN,1866,N638,76,70,62,6,0,ABQ,PHX,328,1,A,N,,,,
1997,1,16,4,1120,1120,1244,1230,WN,1866,N354,84,70,69,14,0,ABQ,PHX,328,1,A,N,,,,
1997,1,17,5,1120,1120,1229,1230,WN,1866,N356,69,70,58,-1,0,ABQ,PHX,328,1,B,N,,,,
1997,1,18,6,1120,1120,1226,1230,WN,1866,N321,66,70,54,-4,0,ABQ,PHX,328,1,C,Y,,,,
1997,1,19,7,1120,1120,1225,1230,WN,1866,N614,65,70,55,-5,0,ABQ,PHX,328,1,C,Y,,,,
1997,1,20,1,1120,1120,1227,1230,WN,1866,N662,67,70,58,-3,0,ABQ,PHX,328,1,N,Y,,,,
1997,1,21,2,1120,1120,1238,1230,WN,1866,N612,78,70,60,8,0,ABQ,PHX,328,0,A,Y,,,,
1997,1,22,3,1120,1120,1230,1230,WN,1866,N606,70,70,62,0,0,ABQ,PHX,328,1,N,N,,,,
1997,1,23,4,1120,1120,1230,1230,WN,1866,N696,70,70,56,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,24,5,1120,1120,1234,1230,WN,1866,N684,74,70,61,4,0,ABQ,PHX,328,0,N,N,,,,
1997,1,25,6,1120,1120,1231,1230,WN,1866,N631,71,70,60,1,0,ABQ,PHX,328,0,N,N,,,,
1997,1,26,7,1129,1120,1244,1230,WN,1866,N636,75,70,58,14,9,ABQ,PHX,328,0,N,N,,,,
1997,1,27,1,1124,1120,1232,1230,WN,1866,N699,68,70,57,2,4,ABQ,PHX,328,0,N,N,,,,
1997,1,28,2,1120,1120,1227,1230,WN,1866,N604,67,70,60,-3,0,ABQ,PHX,328,0,N,N,,,,
1997,1,29,3,1120,1120,1223,1230,WN,1866,N636,63,70,56,-7,0,ABQ,PHX,328,0,N,N,,,,
1997,1,30,4,1120,1120,1228,1230,WN,1866,N634,68,70,52,-2,0,ABQ,PHX,328,0,N,N,,,,
1997,1,31,5,1120,1120,1230,1230,WN,1866,N693,70,70,59,0,0,ABQ,PHX,328,0,N,N,,,,
1997,1,1,3,2212,1930,2334,2136,DL,345,N128DL,202,246,190,118,162,ATL,PHX,1587,0,N,N,,,,
1997,1,2,4,1936,1930,2127,2136,DL,345,N134DL,231,246,200,-9,6,ATL,PHX,1587,0,N,N,,,,
1997,1,3,5,1934,1930,2125,2136,DL,345,N125DL,231,246,205,-11,4,ATL,PHX,1587,0,N,N,,,,
1997,1,4,6,2037,1930,2251,2136,DL,345,N125DL,254,246,232,75,67,ATL,PHX,1587,0,N,N,,,,
1997,1,5,7,2003,1930,2220,2136,DL,345,N656DL,257,246,239,44,33,ATL,PHX,1587,0,N,N,,,,
1997,1,6,1,1942,1930,2235,2136,DL,345,N662DN,293,246,257,59,12,ATL,PHX,1587,0,N,N,,,,
1997,1,7,2,1952,1930,2159,2136,DL,345,N614DL,247,246,231,23,22,ATL,PHX,1587,0,N,N,,,,
1997,1,8,3,2058,1930,2258,2136,DL,345,N609DL,240,246,213,82,88,ATL,PHX,1587,0,N,N,,,,
1997,1,9,4,2015,1930,2209,2136,DL,345,N659DL,234,246,221,33,45,ATL,PHX,1587,0,N,N,,,,
1997,1,10,5,1940,1930,2204,2136,DL,345,N615DL,264,246,231,28,10,ATL,PHX,1587,0,A,N,,,,
1997,1,11,6,1938,1930,2145,2136,DL,345,N633DL,247,246,226,9,8,ATL,PHX,1587,1,A,N,,,,
1997,1,12,7,1942,1930,2155,2136,DL,345,N616DL,253,246,226,19,12,ATL,PHX,1587,1,B,N,,,,
1997,1,13,1,1931,1930,2204,2136,DL,345,N674DL,273,246,233,28,1,ATL,PHX,1587,1,B,N,,,,
1997,1,14,2,1930,1930,2155,2136,DL,345,N658DL,265,246,237,19,0,ATL,PHX,1587,1,B,Y,,,,
1997,1,15,3,1940,1930,2212,2136,DL,345,N657DL,272,246,231,36,10,ATL,PHX,1587,1,N,N,,,,
1997,1,16,4,1958,1930,2219,2136,DL,345,N611DL,261,246,236,43,28,ATL,PHX,1587,0,N,Y,,,,
1997,1,17,5,1935,1930,2158,2136,DL,345,N616DL,263,246,232,22,5,ATL,PHX,1587,0,N,Y,,,,
1997,1,18,6,1932,1930,2131,2136,DL,345,N609DL,239,246,211,-5,2,ATL,PHX,1587,0,N,N,,,,
1997,1,19,7,1929,1930,2118,2136,DL,345,N637DL,229,246,205,-18,-1,ATL,PHX,1587,0,N,Y,,,,
1997,1,20,1,1927,1930,2121,2136,DL,345,N630DL,234,246,205,-15,-3,ATL,PHX,1587,0,N,Y,,,,
1997,1,21,2,1939,1930,2213,2136,DL,345,N613DL,274,246,234,37,9,ATL,PHX,1587,0,N,N,,,,
1997,1,22,3,1950,1930,2203,2136,DL,345,N685DA,253,246,223,27,20,ATL,PHX,1587,0,N,N,,,,
1997,1,23,4,1939,1930,2203,2136,DL,345,N750AT,264,246,224,27,9,ATL,PHX,1587,0,N,N,,,,
1997,1,24,5,1950,1930,2206,2136,DL,345,N610DL,256,246,231,30,20,ATL,PHX,1587,0,A,N,,,,
1997,1,25,6,1928,1930,2125,2136,DL,345,N653DL,237,246,220,-11,-2,ATL,PHX,1587,1,N,N,,,,
1997,1,26,7,1945,1930,2205,2136,DL,345,N658DL,260,246,232,29,15,ATL,PHX,1587,0,N,N,,,,
1997,1,27,1,1936,1930,2142,2136,DL,345,N684DA,246,246,220,6,6,ATL,PHX,1587,0,N,N,,,,
1997,1,28,2,1932,1930,2135,2136,DL,345,N678DL,243,246,209,-1,2,ATL,PHX,1587,0,B,N,,,,
1997,1,29,3,2008,1930,2152,2136,DL,345,N634DL,224,246,206,16,38,ATL,PHX,1587,1,B,N,,,,
1997,1,30,4,2001,1930,2129,2136,DL,345,N645DL,208,246,188,-7,31,ATL,PHX,1587,1,B,N,,,,
1997,1,31,5,1935,1930,2132,2136,DL,345,N658DL,237,246,206,-4,5,ATL,PHX,1587,1,B,N,,,,
1997,1,1,3,1558,1550,1730,1747,DL,411,N645DL,212,237,195,-17,8,ATL,PHX,1587,1,B,N,,,,
1997,1,2,4,1602,1550,1739,1747,DL,411,N669DN,217,237,195,-8,12,ATL,PHX,1587,1,N,N,,,,
1997,1,3,5,1552,1550,1749,1747,DL,411,N658DL,237,237,206,2,2,ATL,PHX,1587,0,N,Y,,,,
1997,1,4,6,1555,1550,1811,1747,DL,411,N680DA,256,237,228,24,5,ATL,PHX,1587,0,N,N,,,,
1997,1,5,7,1554,1550,1820,1747,DL,411,N676DL,266,237,242,33,4,ATL,PHX,1587,0,N,N,,,,
1997,1,6,1,1551,1550,1816,1747,DL,411,N632DL,265,237,235,29,1,ATL,PHX,1587,0,N,N,,,,
1997,1,7,2,1555,1550,1804,1747,DL,411,N605DL,249,237,224,17,5,ATL,PHX,1587,0,A,N,,,,
1997,1,8,3,1648,1550,1848,1747,DL,411,N680DA,240,237,224,61,58,ATL,PHX,1587,1,A,N,,,,
1997,1,9,4,1717,1550,1911,1747,DL,411,N621DL,234,237,218,84,87,ATL,PHX,1587,1,A,N,,,,
1997,1,10,5,1610,1550,1820,1747,DL,411,N679DA,250,237,230,33,20,ATL,PHX,1587,1,N,Y,,,,
1997,1,11,6,1551,1550,1801,1747,DL,411,N649DL,250,237,227,14,1,ATL,PHX,1587,0,N,N,,,,
1997,1,12,7,1553,1550,1806,1747,DL,411,N639DL,253,237,229,19,3,ATL,PHX,1587,0,N,N,,,,
1997,1,13,1,1550,1550,1756,1747,DL,411,N660DL,246,237,229,9,0,ATL,PHX,1587,0,N,N,,,,
1997,1,14,2,1552,1550,1800,1747,DL,411,N622DL,248,237,234,13,2,ATL,PHX,1587,0,N,N,,,,
1997,1,15,3,1605,1550,1810,1747,DL,411,N649DL,245,237,235,23,15,ATL,PHX,1587,0,N,N,,,,
1997,1,16,4,1606,1550,1814,1747,DL,411,N674DL,248,237,232,27,16,ATL,PHX,1587,0,N,N,,,,
1997,1,17,5,1621,1550,1817,1747,DL,411,N624DL,236,237,218,30,31,ATL,PHX,1587,1,A,N,,,,
1997,1,18,6,1550,1550,1741,1747,DL,411,N606DL,231,237,209,-6,0,ATL,PHX,1587,1,A,N,,,,
1997,1,19,7,1551,1550,1740,1747,DL,411,N613DL,229,237,207,-7,1,ATL,PHX,1587,1,B,N,,,,
1997,1,20,1,1551,1550,1744,1747,DL,411,N633DL,233,237,205,-3,1,ATL,PHX,1587,1,A,Y,,,,
1997,1,21,2,1553,1550,1751,1747,DL,411,N657DL,238,237,224,4,3,ATL,PHX,1587,1,A,Y,,,,
1997,1,22,3,1558,1550,1804,1747,DL,411,N632DL,246,237,224,17,8,ATL,PHX,1587,1,C,N,,,,
1997,1,23,4,1554,1550,1751,1747,DL,411,N624DL,237,237,216,4,4,ATL,PHX,1587,0,N,Y,,,,
1997,1,24,5,1627,1550,1827,1747,DL,411,N663DN,240,237,227,40,37,ATL,PHX,1587,0,N,N,,,,
1997,1,25,6,1551,1550,1808,1747,DL,411,N632DL,257,237,232,21,1,ATL,PHX,1587,1,A,Y,,,,
1997,1,26,7,1552,1550,1808,1747,DL,411,N624DL,256,237,237,21,2,ATL,PHX,1587,1,A,N,,,,
1997,1,27,1,1557,1550,1754,1747,DL,411,N621DL,237,237,221,7,7,ATL,PHX,1587,1,A,Y,,,,
1997,1,28,2,1551,1550,1744,1747,DL,411,N645DL,233,237,207,-3,1,ATL,PHX,1587,0,N,N,,,,
1997,1,29,3,1553,1550,1753,1747,DL,411,N640DL,240,237,218,6,3,ATL,PHX,1587,0,N,N,,,,
1997,1,30,4,1553,1550,1726,1747,DL,411,N620DL,213,237,192,-21,3,ATL,PHX,1587,0,N,N,,,,
1997,1,31,5,1612,1550,1744,1747,DL,411,N663DN,212,237,199,-3,22,ATL,PHX,1587,0,N,N,,,,
1997,1,1,3,1747,1735,1933,1945,DL,689,N122DL,226,250,194,-12,12,ATL,PHX,1587,0,N,N,,,,
1997,1,2,4,1738,1735,1926,1945,DL,689,N136DL,228,250,199,-19,3,ATL,PHX,1587,0,N,N,,,,
1997,1,3,5,1739,1735,1951,1945,DL,689,N123DN,252,250,208,6,4,ATL,PHX,1587,0,N,N,,,,
1997,1,4,6,1804,1735,2014,1945,DL,689,N124DE,250,250,228,29,29,ATL,PHX,1587,0,N,N,,,,
1997,1,5,7,1745,1735,2012,1945,DL,689,N117DL,267,250,240,27,10,ATL,PHX,1587,0,N,N,,,,
1997,1,6,1,1737,1735,2022,1945,DL,689,N133DN,285,250,252,37,2,ATL,PHX,1587,0,N,N,,,,
1997,1,7,2,1732,1735,1948,1945,DL,689,N124DE,256,250,227,3,-3,ATL,PHX,1587,0,N,N,,,,
1997,1,8,3,1800,1735,2005,1945,DL,689,N135DL,245,250,221,20,25,ATL,PHX,1587,0,N,Y,,,,
1997,1,9,4,1739,1735,1934,1945,DL,689,N133DN,235,250,220,-11,4,ATL,PHX,1587,1,B,N,,,,
1997,1,10,5,1800,1735,2013,1945,DL,689,N123DN,253,250,234,28,25,ATL,PHX,1587,1,C,Y,,,,
1997,1,11,6,1750,1735,1943,1945,DL,689,N1402A,233,250,220,-2,15,ATL,PHX,1587,1,C,N,,,,
1997,1,12,7,1732,1735,1950,1945,DL,689,N118DL,258,250,228,5,-3,ATL,PHX,1587,1,A,Y,,,,
1997,1,13,1,2025,1735,2225,1945,DL,689,N116DL,240,250,224,160,170,ATL,PHX,1587,1,B,N,,,,
1997,1,14,2,1735,1735,1944,1945,DL,689,N137DL,249,250,231,-1,0,ATL,PHX,1587,0,N,Y,,,,
1997,1,15,3,1741,1735,1958,1945,DL,689,N134DL,257,250,234,13,6,ATL,PHX,1587,0,N,N,,,,
1997,1,16,4,1744,1735,2004,1945,DL,689,N122DL,260,250,233,19,9,ATL,PHX,1587,0,N,Y,,,,
1997,1,17,5,1745,1735,1945,1945,DL,689,N1402A,240,250,209,0,10,ATL,PHX,1587,0,N,N,,,,
1997,1,18,6,1734,1735,1929,1945,DL,689,N124DE,235,250,207,-16,-1,ATL,PHX,1587,0,N,N,,,,
1997,1,19,7,1738,1735,1937,1945,DL,689,N137DL,239,250,202,-8,3,ATL,PHX,1587,0,N,N,,,,
1997,1,20,1,1818,1735,2002,1945,DL,689,N125DL,224,250,206,17,43,ATL,PHX,1587,1,A,N,,,,
1997,1,21,2,1735,1735,1944,1945,DL,689,N131DN,249,250,224,-1,0,ATL,PHX,1587,1,A,N,,,,
1997,1,22,3,1742,1735,2004,1945,DL,689,N139DL,262,250,225,19,7,ATL,PHX,1587,1,A,N,,,,
1997,1,23,4,1738,1735,1944,1945,DL,689,N128DL,246,250,224,-1,3,ATL,PHX,1587,1,B,N,,,,
1997,1,24,5,1823,1735,2038,1945,DL,689,N135DL,255,250,231,53,48,ATL,PHX,1587,1,C,Y,,,,
1997,1,25,6,1732,1735,1937,1945,DL,689,N139DL,245,250,221,-8,-3,ATL,PHX,1587,1,C,Y,,,,
1997,1,26,7,1736,1735,1951,1945,DL,689,N126DL,255,250,230,6,1,ATL,PHX,1587,0,N,Y,,,,
1997,1,27,1,1735,1735,1949,1945,DL,689,N136DL,254,250,219,4,0,ATL,PHX,1587,1,A,Y,,,,
1997,1,28,2,1733,1735,1949,1945,DL,689,N1402A,256,250,218,4,-2,ATL,PHX,1587,0,N,N,,,,
1997,1,29,3,1739,1735,1934,1945,DL,689,N119DL,235,250,209,-11,4,ATL,PHX,1587,0,N,N,,,,
1997,1,30,4,1738,1735,1926,1945,DL,689,N130DL,228,250,193,-19,3,ATL,PHX,1587,0,N,N,,,,
1997,1,31,5,1740,1735,1932,1945,DL,689,N130DL,232,250,203,-13,5,ATL,PHX,1587,0,N,N,,,,
1997,1,1,3,1156,1155,1326,1356,DL,723,N137DL,210,241,193,-30,1,ATL,PHX,1587,0,N,N,,,,
1997,1,2,4,1200,1155,1335,1356,DL,723,N1402A,215,241,192,-21,5,ATL,PHX,1587,0,N,N,,,,
